DATE,CATEGORY,NAME,UNITS,PROFIT,TOTAL_PRICESELL
2018-03-31,trutaste,BBQ fride rice cracker,7.0,12.154545454545481,31.754545454545475
2018-04-30,Apples,Apples Royal Gala,216.44800000000018,649.344,649.344
2018-04-30,Asian Vegies,Pac choy,45.0,18.000000000000007,40.49999999999998
2018-04-30,Avocadoes,Avocado Shepard,246.0,492.0,492.0
2018-04-30,Bananas,Banana Cavendish,783.0319999999999,-7.8303200000000075,1558.2336800000003
2018-04-30,Berries,Berries Strawberry (medium),172.0,430.0,430.0
2018-04-30,Bunch Vegies,Onion spring,252.0,226.8000000000008,378.0
2018-04-30,Cabbages,Cabbage Wombok,74.06,-166.63499999999996,111.08999999999999
2018-04-30,Chillies,Chilli green,7.735999999999997,92.83199999999997,92.83199999999997
2018-04-30,Citrus,Mandarin Imperial,206.16599999999997,309.2489999999997,515.415
2018-04-30,Cucumbers,Cucumber continental,179.0,268.5,268.5
2018-04-30,Cut Fruits,Rockmelon Half,3.0,0.0,3.0
2018-04-30,Cut Veggies,Celery half,73.0,138.7000000000002,138.7000000000002
2018-04-30,Eggs,Eggs 700g,326.0,163.0,1043.2000000000025
2018-04-30,Flowers,Flower Pot,57.0,570.0,570.0
2018-04-30,Fruits,Figs 370g pak,2.0,2.0,8.0
2018-04-30,Grapes,Grapes black,123.41399999999999,492.42186000000004,492.42186000000004
2018-04-30,Groceries-Dry Goods,Red split Lentils 1kg Pattu,26.0,45.5,91.0
2018-04-30,Herbs,Coriander,149.0,296.51000000000056,296.51000000000056
2018-04-30,Kalamata olives,Pasta,12.0,18.0,60.0
2018-04-30,Lettuces,Lettuce Iceberg,267.0,667.5,667.5
2018-04-30,Melons,Watermelon seedless,439.3339999999998,215.27366000000004,654.60766
2018-04-30,Multi buy,Pac choy 3 for $2.,77.0,15.399999999999979,154.0
2018-04-30,Mushrooms,Mushroom Cup,33.46000000000001,133.50540000000004,300.8054
2018-04-30,Nuts,chest Nuts,74.078,0.7407799999999842,666.7020000000006
2018-04-30,Olympian Products,Sweetloaf,19.0,19.950000000000003,91.19999999999997
2018-04-30,Onions,Garlic Chinese 500g,110.0,275.0,275.0
2018-04-30,Other Fruits,Persimmons,196.0,176.4000000000001,176.4000000000001
2018-04-30,Other Vegies,Eggplant,148.96399999999994,1041.2583600000003,1041.2583600000003
2018-04-30,Pastas,Diced Tomatoes,50.0,15.499999999999995,49.5
2018-04-30,Pears,Pear Packham,141.01000000000002,139.5999,421.61989999999986
2018-04-30,Potatoes,Potato brushed,131.996,32.999,329.98999999999984
2018-04-30,Pumpkins,Pumpkin Japanese/Kent,178.09599999999983,354.41103999999996,354.41103999999996
2018-04-30,Root Vegies,Beetroot,25.144000000000002,75.18056,75.18056
2018-04-30,Sri Lankan Groceries,Soya Meat chicken,15.0,14.850000000000001,29.84999999999999
2018-04-30,Stonefruits,Nectarine White,101.69200000000001,182.02867999999995,304.05908000000005
2018-04-30,Tomatoes,Field Tomatoes,258.45400000000006,359.25105999999977,772.7774599999998
2018-04-30,Tropical Fruits,Papaya Red,178.388,891.94,891.94
2018-04-30,Veggies,Kalamata Olives,12.603999999999997,6.302,63.02
2018-04-30,capsicum,Capsicum red,50.61299999999997,252.55887,252.55887
2018-04-30,carrots,Carrots 1kg,132.0,91.07999999999984,196.6800000000002
2018-04-30,coconut Products,Virgin Coconut Oil organic Frank,15.0,13.65,74.85000000000001
2018-04-30,markdown bag,Mark down Bag ***,36.0,36.0,36.0
2018-04-30,trutaste,Almonds Natural 500g,10.0,22.400000000000006,99.89999999999999
2018-05-31,Apples,Apples Pink Lady,150.156,448.9664399999998,448.9664399999998
2018-05-31,Asian Vegies,Okra,42.86799999999998,70.30352000000002,428.25132000000013
2018-05-31,Avocadoes,Avocado Hass Medium,112.0,-113.12000000000006,222.88
2018-05-31,Bananas,Banana Cavendish,902.9859999999985,-9.02986000000001,1796.9421399999999
2018-05-31,Berries,Berries Strawberry (medium),168.0,420.0,420.0
2018-05-31,Bunch Vegies,Onion spring,186.0,167.40000000000055,279.0
2018-05-31,Cabbages,Cabbage Wombok,70.284,-158.13900000000004,105.42599999999999
2018-05-31,Chillies,chilli yellow long,12.547999999999998,50.19199999999999,87.83599999999998
2018-05-31,Citrus,Mandarin Imperial,429.53599999999994,644.3040000000004,1073.840000000001
2018-05-31,Cucumbers,Cucumber continental,150.0,225.0,225.0
2018-05-31,Cut Fruits,Honeydew Half,1.0,0.69,1.69
2018-05-31,Cut Veggies,Celery half,88.0,167.20000000000027,167.20000000000027
2018-05-31,Eggs,Eggs 700g,255.0,127.5,816.0000000000009
2018-05-31,Flowers,Flower Pot,39.0,390.0,390.0
2018-05-31,Fruits,Papaya,1.5519999999999998,0.7604800000000007,4.64048
2018-05-31,Grapes,Grapes black,102.964,410.82636000000025,410.82636000000025
2018-05-31,Groceries-Dry Goods,Red split Lentils 1kg Pattu,19.0,33.25,66.5
2018-05-31,Herbs,Coriander,160.0,318.40000000000055,318.40000000000055
2018-05-31,Kalamata olives,Sweet Rusk ,12.0,12.0,72.0
2018-05-31,Lettuces,Lettuce Iceberg,209.0,522.5,522.5
2018-05-31,Melons,Watermelon seedless,367.0579999999999,179.85842000000008,546.91642
2018-05-31,Multi buy,Gold Kiwi 2 for,90.0,108.00000000000007,270.0
2018-05-31,Mushrooms,Mushroom Cup,34.170000000000016,136.3383,307.1883000000001
2018-05-31,Nuts,chest Nuts,23.090000000000003,0.23089999999999744,207.81
2018-05-31,Olympian Products,Olive Oil Rusk 350g,33.0,39.6,138.60000000000005
2018-05-31,Onions,Garlic Chinese 500g,124.0,310.0,310.0
2018-05-31,Other Fruits,Persimons **,129.63799999999995,646.8936199999996,646.8936199999996
2018-05-31,Other Vegies,Leek,177.0,177.0,354.0
2018-05-31,Pastas,Diced Tomatoes,32.0,9.919999999999996,31.680000000000003
2018-05-31,Pears,Pear Packham,149.784,148.28615999999997,447.85415999999987
2018-05-31,Potatoes,Potato sweet Gold,166.73000000000008,498.52270000000004,498.52270000000004
2018-05-31,Pumpkins,Pumpkin Butternut,203.42300000000003,404.8117700000003,404.8117700000003
2018-05-31,Root Vegies,Beetroot,24.758000000000003,74.02641999999997,74.02641999999997
2018-05-31,Sri Lankan Groceries,Soya Meat chicken,13.0,12.870000000000001,25.869999999999997
2018-05-31,Stonefruits,Plums Angelino,10.742,21.484,42.968
2018-05-31,Tomatoes,Field Tomatoes,229.3919999999999,318.85488,685.8820799999999
2018-05-31,Tropical Fruits,Papaya Red,79.728,398.64,398.64
2018-05-31,Veggies,Kalamata Olives,29.221999999999998,14.611000000000004,146.10999999999999
2018-05-31,capsicum,Capsicum green,61.767999999999994,308.2223199999999,308.2223199999999
2018-05-31,carrots,Carrots 1kg,172.0,118.67999999999975,256.2800000000004
2018-05-31,coconut Products,Maggi coco 300g,14.0,23.799999999999994,100.80000000000003
2018-05-31,markdown bag,Mark down Bag ***,34.0,34.0,34.0
2018-05-31,trutaste,Almonds Natural 500g,7.0,15.680000000000001,69.93
2018-06-30,Apples,Apples Pink Lady,199.36999999999983,596.1163000000001,596.1163000000001
2018-06-30,Asian Vegies,Okra,43.712,71.68768000000006,436.6828799999997
2018-06-30,Avocadoes,Avocado Hass Medium,123.0,-124.23000000000013,244.77000000000012
2018-06-30,Bananas,Banana Cavendish,637.4529999999996,-6.3745300000000125,1268.53147
2018-06-30,Berries,Berries Strawberry (medium),116.0,290.0,290.0
2018-06-30,Bunch Vegies,Onion spring,186.0,167.40000000000046,279.0
2018-06-30,Cabbages,Cabbage Wombok,53.79200000000001,-121.032,80.688
2018-06-30,Chillies,chilli yellow long,24.336000000000002,97.34400000000001,170.35200000000006
2018-06-30,Citrus,Mandarin Imperial,448.2759999999998,672.4140000000003,1120.6899999999996
2018-06-30,Cucumbers,Cucumber continental,166.0,249.0,249.0
2018-06-30,Cut Fruits,Honeydew Half,3.0,2.07,5.07
2018-06-30,Cut Veggies,cabbage Quater,58.0,98.6000000000001,98.6000000000001
2018-06-30,Eggs,Eggs 700g,309.0,154.5,988.8000000000005
2018-06-30,Flowers,Flower Pot,21.0,210.0,210.0
2018-06-30,Fruits,Papaya,5.699999999999999,2.793000000000002,17.043000000000006
2018-06-30,Grapes,Grapes black,142.06600000000006,566.84334,566.84334
2018-06-30,Groceries-Dry Goods,Red split Lentils 1kg Pattu,18.0,31.5,63.0
2018-06-30,Herbs,Coriander,169.0,336.31000000000074,336.31000000000074
2018-06-30,Kalamata olives,Pasta Long,10.0,15.0,50.0
2018-06-30,Lettuces,Lettuce Iceberg,163.0,407.5,407.5
2018-06-30,Melons,Watermelon seedless,271.73499999999996,133.15015000000005,404.8851499999999
2018-06-30,Multi buy,Gold Kiwi 2 for,99.0,118.80000000000005,297.0
2018-06-30,Mushrooms,Mushroom Cup,28.919999999999987,115.39079999999998,259.9907999999999
2018-06-30,Nuts,Walnuts in shell,11.726,23.33474,140.59473999999997
2018-06-30,Olympian Products,Sesame Biscota 250g,20.0,16.363636363636402,76.36363636363639
2018-06-30,Onions,Garlic Chinese 500g,135.0,337.5,337.5
2018-06-30,Other Fruits,Kiwi fruit Green,64.34799999999998,353.91400000000016,353.91400000000016
2018-06-30,Other Vegies,Cauliflower,184.0,182.16000000000022,550.1600000000011
2018-06-30,Pastas,Peeled Plum Tomatoes,57.0,17.669999999999995,56.43
2018-06-30,Pears,Pear Packham,164.87999999999997,163.23120000000003,492.99119999999994
2018-06-30,Potatoes,Potato sweet Gold,167.23999999999992,500.0476000000003,500.0476000000003
2018-06-30,Pumpkins,Pumpkin Japanese/Kent,285.506,568.1569400000001,568.1569400000001
2018-06-30,Root Vegies,Beetroot,37.065999999999995,110.82734000000004,110.82734000000004
2018-06-30,Sri Lankan Groceries,Soya Meat chicken,21.0,20.790000000000003,41.78999999999999
2018-06-30,Tomatoes,Field Tomatoes,296.23999999999955,411.7735999999999,885.7576
2018-06-30,Tropical Fruits,Papaya Red,80.08600000000001,400.43,400.43
2018-06-30,Veggies,Beans Snake,17.482000000000003,87.23518,157.16317999999998
2018-06-30,capsicum,Capsicum red,76.83199999999998,383.39167999999984,383.39167999999984
2018-06-30,carrots,Carrots 1kg,164.0,113.15999999999977,244.36000000000047
2018-06-30,coconut Products,Maggi coco 300g,12.0,20.399999999999995,86.40000000000002
2018-06-30,markdown bag,Mark down Bag ***,73.0,73.0,73.0
2018-06-30,trutaste,Almonds Natural 500g,6.0,13.440000000000001,59.940000000000005
2018-07-31,Apples,Apples Pink Lady,187.16000000000003,559.6083999999998,559.6083999999998
2018-07-31,Asian Vegies,Garlic Shoots,72.0,129.5999999999999,129.5999999999999
2018-07-31,Avocadoes,Avocado Hass Medium,141.0,-142.41000000000003,280.5900000000002
2018-07-31,Bananas,Banana Cavendish,766.1860000000005,-7.66186,1524.710139999999
2018-07-31,Berries,Berries Strawberry (medium),176.0,440.0,440.0
2018-07-31,Bunch Vegies,Onion spring,221.0,198.90000000000063,331.5
2018-07-31,Cabbages,Cabbage Wombok,92.88400000000003,-208.98900000000003,139.32599999999996
2018-07-31,Chillies,chilli yellow long,23.560000000000002,94.24000000000001,164.92000000000002
2018-07-31,Citrus,Mandarin Imperial,595.8779999999998,893.8169999999997,1489.6949999999993
2018-07-31,Cucumbers,Cucumber continental,197.0,295.5,295.5
2018-07-31,Cut Fruits,Honeydew Half,1.0,0.69,1.69
2018-07-31,Cut Veggies,Celery half,79.0,150.1000000000002,150.1000000000002
2018-07-31,Eggs,Eggs 700g,353.0,176.5,1129.6000000000033
2018-07-31,Flowers,Flower Pot,23.0,230.0,230.0
2018-07-31,Fruits,Papaya,23.116,11.326840000000004,69.11684
2018-07-31,Grapes,Grapes black,151.37600000000006,603.9902400000001,603.9902400000001
2018-07-31,Groceries-Dry Goods,Red split Lentils 1kg Pattu,21.0,36.75,73.5
2018-07-31,Herbs,Coriander,165.0,328.3500000000007,328.3500000000007
2018-07-31,Kalamata olives,Sweet Rusk ,8.0,8.0,48.0
2018-07-31,Lettuces,Lettuce Iceberg,148.0,370.0,370.0
2018-07-31,Melons,Watermelon seedless,264.0659999999999,129.39234000000002,393.45833999999996
2018-07-31,Multi buy,Pac choy 3 for $2.,94.0,18.799999999999965,188.0
2018-07-31,Mushrooms,Mushroom Cup,29.454000000000015,117.52145999999999,264.79146000000003
2018-07-31,Nuts,Walnuts in shell,20.334,40.46466,243.80466000000004
2018-07-31,Olympian Products,Olive Oil Rusk 350g,24.0,28.799999999999997,100.80000000000003
2018-07-31,Onions,Garlic Chinese 500g,138.0,345.0,345.0
2018-07-31,Other Fruits,Kiwi fruit Green,50.24399999999999,276.342,276.342
2018-07-31,Other Vegies,Leek,204.0,204.0,408.0
2018-07-31,Pastas,Diced Tomatoes,24.0,7.439999999999999,23.759999999999998
2018-07-31,Pears,Pear Packham,211.05599999999993,208.94543999999996,631.0574400000002
2018-07-31,Potatoes,Potato sweet Gold,138.36400000000006,413.70835999999986,413.70835999999986
2018-07-31,Pumpkins,Pumpkin Japanese/Kent,190.13799999999995,378.37462,378.37462
2018-07-31,Root Vegies,Beetroot,34.76400000000001,103.94436,103.94436
2018-07-31,Sri Lankan Groceries,Delmage Soyameat Curry,21.0,20.789999999999996,41.790000000000006
2018-07-31,Tomatoes,Field Tomatoes,294.7060000000001,409.64133999999984,881.1709400000005
2018-07-31,Tropical Fruits,Papaya Red,48.755999999999986,243.78000000000003,243.78000000000003
2018-07-31,Veggies,Beans Snake,32.272000000000006,161.03728000000007,290.12528
2018-07-31,capsicum,Capsicum red,135.39399999999998,675.6160599999998,675.6160599999998
2018-07-31,carrots,Carrots 1kg,148.0,102.11999999999982,220.5200000000003
2018-07-31,coconut Products,Maggi coco 300g,15.0,25.499999999999993,108.00000000000003
2018-07-31,markdown bag,Mark down Bag ***,100.0,100.0,100.0
2018-07-31,trutaste,Almonds Natural 500g,9.0,20.160000000000004,89.91
2018-08-31,Apples,Apples Pink Lady,191.656,573.0514399999998,573.0514399999998
2018-08-31,Asian Vegies,Radish white ,55.48599999999999,165.90314,165.90314
2018-08-31,Avocadoes,Avocado Hass Medium,96.0,-96.96000000000006,191.04000000000005
2018-08-31,Bananas,Banana Cavendish,832.752,-8.327519999999987,1657.1764799999987
2018-08-31,Berries,Berries Strawberry (medium),170.0,425.0,425.0
2018-08-31,Bunch Vegies,Onion spring,224.0,201.60000000000076,336.0
2018-08-31,Cabbages,Cabbage Wombok,91.40200000000002,-205.65450000000007,137.10299999999998
2018-08-31,Chillies,chilli yellow long,34.767999999999994,139.07199999999997,243.376
2018-08-31,Citrus,Orange navel,247.03800000000007,738.64362,738.64362
2018-08-31,Cucumbers,Cucumber continental,183.0,274.5,274.5
2018-08-31,Cut Fruits,Honeydew Half,1.0,0.69,1.69
2018-08-31,Cut Veggies,Celery half,64.0,121.60000000000014,121.60000000000014
2018-08-31,Eggs,Eggs 700g,358.0,179.0,1145.6000000000033
2018-08-31,Flowers,Flower Pot,25.0,250.0,250.0
2018-08-31,Fruits,Papaya,9.190000000000001,4.503100000000001,27.4781
2018-08-31,Grapes,Grapes black,49.509999999999984,197.5449,197.5449
2018-08-31,Groceries-Dry Goods,Chick Peas 400g,29.0,11.020000000000003,37.40999999999999
2018-08-31,Herbs,Coriander,142.0,282.5800000000004,282.5800000000004
2018-08-31,Kalamata olives,Pasta Long,10.0,15.0,50.0
2018-08-31,Lettuces,Lettuce Iceberg,161.0,402.5,402.5
2018-08-31,Melons,Watermelon seedless,227.13499999999996,111.29615000000003,338.43115000000006
2018-08-31,Multi buy,Gold Kiwi 2 for,96.0,115.20000000000003,288.0
2018-08-31,Mushrooms,Mushroom Cup,37.22200000000002,148.51577999999995,334.6257800000001
2018-08-31,Nuts,Walnuts in shell,17.474,34.77325999999999,209.51325999999997
2018-08-31,Olympian Products,Olive Oil Rusk 350g,37.0,44.40000000000001,155.4
2018-08-31,Onions,Garlic Chinese 500g,102.0,255.0,255.0
2018-08-31,Other Fruits,Kiwi fruit Green,61.206,336.6330000000001,336.6330000000001
2018-08-31,Other Vegies,Leek,147.0,147.0,294.0
2018-08-31,Pastas,Peeled Plum Tomatoes,78.0,24.18,77.21999999999998
2018-08-31,Pears,pear corella,143.25800000000012,71.62900000000005,429.77399999999994
2018-08-31,Potatoes,Potato brushed,139.6359999999999,34.908999999999985,349.08999999999986
2018-08-31,Pumpkins,Pumpkin Japanese/Kent,242.69600000000003,482.9650399999999,482.9650399999999
2018-08-31,Root Vegies,Beetroot,37.72000000000001,112.78280000000001,112.78280000000001
2018-08-31,Sri Lankan Groceries,Liittle Chocolate Roll,17.0,18.54545454545453,69.54545454545453
2018-08-31,Tomatoes,Field Tomatoes,334.8959999999999,465.50543999999996,1001.3390399999998
2018-08-31,Tropical Fruits,Papaya Red,141.24199999999993,706.2099999999998,706.2099999999998
2018-08-31,Veggies,Beans Snake,13.554,67.63446,121.85046
2018-08-31,capsicum,Capsicum red,60.95599999999998,304.17044000000004,304.17044000000004
2018-08-31,carrots,Carrots 1kg,149.0,102.80999999999979,222.0100000000003
2018-08-31,coconut Products,Maggi coco 300g,8.0,13.599999999999998,57.60000000000001
2018-08-31,markdown bag,Mark down Bag ***,78.0,78.0,78.0
2018-08-31,trutaste,Almonds Natural 500g,9.0,20.160000000000004,89.91
2018-09-30,Apples,Apples Pink Lady,177.53199999999998,530.8206799999999,530.8206799999999
2018-09-30,Asian Vegies,Radish white ,88.52400000000002,264.68676000000005,264.68676000000005
2018-09-30,Avocadoes,Avocado Hass Large,118.0,118.0,295.0
2018-09-30,Bananas,Banana Cavendish,930.1119999999992,-9.301119999999992,1850.9228799999978
2018-09-30,Berries,Berries Strawberry (medium),80.0,200.0,200.0
2018-09-30,Bunch Vegies,Onion spring,200.0,180.00000000000063,300.0
2018-09-30,Cabbages,Cabbage Wombok,88.67199999999995,-199.51199999999994,133.00800000000004
2018-09-30,Chillies,chilli yellow long,35.634,142.536,249.4379999999999
2018-09-30,Citrus,Orange navel,190.57800000000003,569.82822,569.82822
2018-09-30,Cucumbers,Cucumber continental,137.0,205.5,205.5
2018-09-30,Cut Fruits,Honeydew Half,3.0,2.07,5.07
2018-09-30,Cut Veggies,Celery half,78.0,148.20000000000022,148.20000000000022
2018-09-30,Eggs,Eggs 700g,315.0,157.5,1008.0000000000022
2018-09-30,Flowers,Bunch Roses,7.0,7.0,63.0
2018-09-30,Fruits,Kensington Pride Mango,98.0,196.0,196.0
2018-09-30,Grapes,Crimson Grapes,16.316,81.41684000000001,81.41684000000001
2018-09-30,Groceries-Dry Goods,Red split Lentils 1kg Pattu,26.0,45.5,91.0
2018-09-30,Herbs,Coriander,141.0,280.5900000000004,280.5900000000004
2018-09-30,Kalamata olives,Virgin Olive oil 4Lt,2.0,10.980000000000004,79.98
2018-09-30,Lettuces,Lettuce Iceberg,158.0,395.0,395.0
2018-09-30,Melons,Watermelon seedless,412.19000000000005,201.9731,614.1631000000001
2018-09-30,Multi buy,Gold Kiwi 2 for,104.0,124.80000000000005,312.0
2018-09-30,Mushrooms,Mushroom Cup,31.184,124.42415999999996,280.3441600000001
2018-09-30,Nuts,Walnuts in shell,11.782000000000002,23.446180000000005,141.26618
2018-09-30,Olympian Products,Sesame Biscota 250g,23.0,18.818181818181863,87.81818181818184
2018-09-30,Onions,Onion brown,99.16800000000002,197.34431999999995,197.34431999999995
2018-09-30,Other Fruits,Kiwi fruit Green,61.39399999999999,337.667,337.667
2018-09-30,Other Vegies,Leek,119.0,119.0,238.0
2018-09-30,Pastas,Passata 700g,36.0,17.64,53.64
2018-09-30,Pears,Pear Packham,264.8400000000001,262.19160000000005,791.8716000000002
2018-09-30,Potatoes,Potato washed,149.36800000000014,446.61032,446.61032
2018-09-30,Pumpkins,Pumpkin Japanese/Kent,255.26999999999992,507.9872999999999,507.9872999999999
2018-09-30,Root Vegies,Beetroot,35.14199999999999,105.07457999999998,105.07457999999998
2018-09-30,Sri Lankan Groceries,Liittle Chocolate Roll,18.0,19.63636363636362,73.63636363636363
2018-09-30,Stonefruits,peaches white,1.364,4.774,4.774
2018-09-30,Tomatoes,Field Tomatoes,289.36000000000007,402.21039999999994,865.1864000000011
2018-09-30,Tropical Fruits,Papaya Red,90.39600000000004,451.97999999999996,451.97999999999996
2018-09-30,Veggies,Amami Papadam,4.0,3.3600000000000003,7.96
2018-09-30,capsicum,Capsicum red,72.402,361.28598,361.28598
2018-09-30,carrots,Carrots 1kg,138.0,95.21999999999983,205.62000000000026
2018-09-30,coconut Products,Maggi coco 300g,8.0,13.599999999999998,57.60000000000001
2018-09-30,markdown bag,Mark down Bag ***,41.0,41.0,41.0
2018-09-30,trutaste,Almonds Natural 500g,7.0,15.680000000000001,69.93
2018-10-31,Apples,Apples Pink Lady,293.10199999999986,876.3749799999997,876.3749799999997
2018-10-31,Asian Vegies,Radish white ,53.526,160.04274000000007,160.04274000000007
2018-10-31,Avocadoes,Avocado Hass Medium,158.0,-159.58,314.42000000000036
2018-10-31,Bananas,Banana Cavendish,782.9000000000009,-7.828999999999994,1557.9709999999982
2018-10-31,Berries,Berries Strawberry (medium),106.0,265.0,265.0
2018-10-31,Bunch Vegies,Onion spring,214.0,192.60000000000068,321.0
2018-10-31,Cabbages,Cabbage Wombok,88.78000000000003,-199.75500000000008,133.17
2018-10-31,Chillies,chilli yellow long,17.262,69.048,120.83400000000002
2018-10-31,Citrus,Orange navel,240.99,720.5600999999997,720.5600999999997
2018-10-31,Cucumbers,Cucumber continental,174.0,261.0,261.0
2018-10-31,Cut Fruits,Rockmelon Half,16.0,0.0,16.0
2018-10-31,Cut Veggies,Celery half,71.0,134.90000000000018,134.90000000000018
2018-10-31,Eggs,Eggs 700g,357.0,178.5,1142.4000000000028
2018-10-31,Flowers,Flower Pot,73.0,730.0,730.0
2018-10-31,Fruits,Kensington Pride Mango,175.0,350.0,350.0
2018-10-31,Grapes,Crimson Grapes,62.638,312.5636199999999,312.5636199999999
2018-10-31,Groceries-Dry Goods,Chick Peas 400g,21.0,7.979999999999999,27.08999999999999
2018-10-31,Herbs,Coriander,148.0,294.52000000000055,294.52000000000055
2018-10-31,Kalamata olives,Pasta,5.0,7.5,25.0
2018-10-31,Lettuces,Lettuce Iceberg,195.0,487.5,487.5
2018-10-31,Melons,Watermelon seedless,605.7379999999999,296.81162,902.5496200000006
2018-10-31,Multi buy,Gold Kiwi 2 for,71.0,85.20000000000005,213.0
2018-10-31,Mushrooms,Mushroom Cup,23.02,91.84979999999997,206.94980000000007
2018-10-31,Nuts,Cashews Natural 375,12.0,25.44000000000001,107.87999999999998
2018-10-31,Olympian Products,Sesame Biscota 250g,43.0,35.181818181818265,164.18181818181813
2018-10-31,Onions,Garlic Chinese 500g,103.0,257.5,257.5
2018-10-31,Other Fruits,Kiwi fruit Green,56.25399999999999,309.3970000000001,309.3970000000001
2018-10-31,Other Vegies,Cauliflower,136.0,134.63999999999982,406.6400000000008
2018-10-31,Pastas,Diced Tomatoes,43.0,13.329999999999997,42.57000000000001
2018-10-31,Pears,Pear Packham,178.27799999999996,176.49522000000005,533.0512199999998
2018-10-31,Potatoes,Potato washed,138.84799999999993,415.15551999999997,415.15551999999997
2018-10-31,Pumpkins,Pumpkin Japanese/Kent,257.59000000000003,512.6040999999998,512.6040999999998
2018-10-31,Root Vegies,Beetroot,23.751999999999995,71.01848000000003,71.01848000000003
2018-10-31,Sri Lankan Groceries,Soya Meat chicken,20.0,19.799999999999997,39.8
2018-10-31,Stonefruits,peaches white,17.82,62.370000000000005,62.370000000000005
2018-10-31,Tomatoes,Field Tomatoes,323.48999999999944,449.65110000000004,967.2351000000004
2018-10-31,Tropical Fruits,Papaya Red,143.66600000000003,718.3299999999999,718.3299999999999
2018-10-31,Veggies,Beans Snake,8.783999999999999,43.83216,78.96816000000001
2018-10-31,capsicum,Capsicum red,132.54000000000005,661.3745999999996,661.3745999999996
2018-10-31,carrots,Carrots 1kg,161.0,111.08999999999978,239.89000000000044
2018-10-31,coconut Products,Chick Peas 1kg Pattu,8.0,14.319999999999997,31.92000000000001
2018-10-31,markdown bag,Mark down Bag ***,43.0,43.0,43.0
2018-10-31,trutaste,spaghettini 03,10.0,9.9,9.9
2018-11-30,Apples,Apples Pink Lady,252.19500000000014,754.0630500000005,754.0630500000005
2018-11-30,Asian Vegies,Broccoli Chinese,47.0,84.59999999999994,84.59999999999994
2018-11-30,Avocadoes,Avocado Hass Medium,135.0,-136.35000000000002,268.6500000000001
2018-11-30,Bananas,Banana Cavendish,1080.1460000000004,-10.801459999999992,2149.490540000001
2018-11-30,Berries,Berries Strawberry (medium),150.0,375.0,375.0
2018-11-30,Bunch Vegies,Onion spring,187.0,168.30000000000052,280.5
2018-11-30,Cabbages,Cabbage Wombok,43.861999999999995,-98.68949999999998,65.79299999999999
2018-11-30,Chillies,chilli yellow long,27.380000000000003,109.52000000000002,191.66000000000005
2018-11-30,Citrus,Lemon,117.97400000000005,352.74225999999976,352.74225999999976
2018-11-30,Cucumbers,Cucumber continental,143.0,214.5,214.5
2018-11-30,Cut Fruits,Rockmelon Half,13.0,0.0,13.0
2018-11-30,Cut Veggies,Celery half,76.0,144.4000000000002,144.4000000000002
2018-11-30,Eggs,Eggs 700g,352.0,176.0,1126.4000000000037
2018-11-30,Flowers,Flower Pot,36.0,360.0,360.0
2018-11-30,Fruits,Kensington Pride Mango,88.0,176.0,176.0
2018-11-30,Grapes,Crimson Grapes,11.868,59.22132,59.22132
2018-11-30,Groceries-Dry Goods,Red split Lentils 1kg Pattu,21.0,36.75,73.5
2018-11-30,Herbs,Coriander,154.0,306.4600000000003,306.4600000000003
2018-11-30,Kalamata olives,Pasta,7.0,10.5,35.0
2018-11-30,Lettuces,Lettuce Iceberg,188.0,470.0,470.0
2018-11-30,Melons,Watermelon seedless,918.8129999999998,450.2183699999998,1369.0313700000006
2018-11-30,Multi buy,Pac choy 3 for $2.,82.0,16.39999999999998,164.0
2018-11-30,Mushrooms,Mushroom Cup,24.590000000000007,98.11409999999998,221.06410000000008
2018-11-30,Nuts,Walnuts Natural 350g,10.0,12.272727272727302,77.27272727272731
2018-11-30,Olympian Products,Sesame Biscota 250g,23.0,18.818181818181863,87.81818181818184
2018-11-30,Onions,Garlic Chinese 500g,110.0,275.0,275.0
2018-11-30,Other Fruits,Cherries,51.748,827.4505200000002,827.4505200000002
2018-11-30,Other Vegies,Leek,133.0,133.0,266.0
2018-11-30,Pastas,Diced Tomatoes,38.0,11.779999999999998,37.62
2018-11-30,Pears,Pear Packham,168.18799999999987,166.50612,502.88212
2018-11-30,Potatoes,Potato sweet Gold,160.34600000000003,479.43454000000025,479.43454000000025
2018-11-30,Pumpkins,Pumpkin Japanese/Kent,211.53900000000007,420.9626099999999,420.9626099999999
2018-11-30,Root Vegies,Beetroot,30.12,90.05880000000002,90.05880000000002
2018-11-30,Sri Lankan Groceries,Gold Marie 2for2.50,20.0,12.654545454545406,45.4545454545454
2018-11-30,Stonefruits,Nectarine White,267.296,478.45983999999993,799.2150399999995
2018-11-30,Tomatoes,Field Tomatoes,233.64800000000005,324.77072000000004,698.6075200000001
2018-11-30,Tropical Fruits,R2E2 Mango ,308.0,462.0,770.0
2018-11-30,Veggies,Amami Papadam,1.0,0.8400000000000001,1.99
2018-11-30,capsicum,Capsicum red,117.40000000000002,585.8260000000006,585.8260000000006
2018-11-30,carrots,Carrots 1kg,137.0,94.52999999999982,204.1300000000002
2018-11-30,coconut Products,Chick Peas 1kg Pattu,10.0,17.899999999999995,39.90000000000001
2018-11-30,markdown bag,Mark down Bag ***,39.0,39.0,39.0
2018-11-30,trutaste,Apricot Dried 500g,8.0,11.920000000000002,55.92000000000001
2018-12-31,Apples,Apples Pink Lady,169.03800000000004,505.4236200000001,505.4236200000001
